OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),SiteEnergyUseWN(GJ),TotalGHGEmissions(MetricTonsCO2e)
525,NonResidential,Mixed Use Property,98101.0,1991,1.0,6,14368.384166400001,0.0,Other - Entertainment/Public Assembly,Other - Recreation,,5999.676699878346,19954877.309999995,10171282.0,882460.62448,58377104.946119994,1746.255
526,NonResidential,Large Office,98108.0,1982,1.0,5,36259.5919968,11276.10648,Office,Parking,95.0,1139.0641211414231,0.0,2274689.75,0.0,8188576.512049999,54.11
527,NonResidential,Warehouse,98108.0,1967,1.0,2,8361.2736,0.0,Non-Refrigerated Warehouse,Office,88.0,503.0961139799386,0.0,352799.09375,155335.42874,1479145.25753375,16.21
528,NonResidential,Retail Store,98108.0,1966,1.0,1,4663.732608,0.0,Retail Store,,,506.50307237394054,0.0,153076.14844999998,523754.99532,1151629.378035,30.009999999999998
529,NonResidential,Small- and Mid-Sized Office,98107.0,1925,1.0,6,8735.95156032,575.9988480000001,Office,Retail Store,,1546.1971857971494,0.0,847363.40625,1974553.75801,5440797.23913,119.55
530,NonResidential,Warehouse,98107.0,1941,1.0,2,5875.188249600001,0.0,Non-Refrigerated Warehouse,,100.0,76.65685697815,0.0,25876.450194999998,123708.95018,240782.99069687497,6.845000000000001
532,NonResidential,Other,98107.0,2008,1.0,5,29995.51162176,16950.53126016,Parking,Retail Store,,3570.5060936204673,0.0,3132826.125,6660014.55206,18857997.89678,409.775
533,NonResidential,Self-Storage Facility,98119.0,1988,1.0,4,12104.615790720001,2173.931136,Self-Storage Facility,Parking,,132.87188341489468,0.0,142305.5,0.0,512280.327613125,3.385
534,NonResidential,Warehouse,98119.0,1997,1.0,4,9851.53126464,0.0,Non-Refrigerated Warehouse,,93.5,308.8987400197022,0.0,221279.5,386323.40725,1272116.1749749999,24.71
536,NonResidential,Self-Storage Facility,98119.0,1956,1.0,3,8776.5501888,0.0,Self-Storage Facility,,,243.03062418128184,0.0,123929.85154999999,568223.1366699999,1120593.13960375,31.55
538,NonResidential,Large Office,98104.0,2002,1.0,10,16879.92494976,3547.59548544,Office,Parking,87.0,1831.8149369994458,0.0,2301935.25,0.0,8363531.572784999,54.754999999999995
539,NonResidential,Retail Store,98105.0,1987,1.0,2,6456.0180556800005,0.0,Retail Store,Other,100.0,185.67994223042322,0.0,106605.30077999999,0.0,383765.315368125,2.535
540,NonResidential,Warehouse,98108.0,1966,1.0,1,2116.3312512,0.0,Non-Refrigerated Warehouse,,31.5,649.595888435092,0.0,121592.75,0.0,437717.12729312497,2.8899999999999997
543,NonResidential,Distribution Center,98168.0,1967,1.0,1,11563.827194880001,0.0,Distribution Center,Parking,77.0,600.1948118055824,0.0,274258.90625,3191681.52461,4643793.573235,167.185
544,NonResidential,Distribution Center,98168.0,1967,1.0,1,4651.1906976,0.0,Distribution Center,Parking,71.5,781.3321157964356,0.0,244774.54690000002,698821.62865,1697082.6713737499,41.0
545,NonResidential,Distribution Center,98108.0,1969,1.0,1,5345.6409216,0.0,Distribution Center,,27.5,1068.085541733843,0.0,413469.75,865227.8019699999,2472666.9707374997,53.39
546,NonResidential,Warehouse,98108.0,1966,1.0,1,7933.919616,0.0,Non-Refrigerated Warehouse,,48.0,653.5706797108038,0.0,458702.20314999996,0.0,1651266.6249325,10.915
547,NonResidential,Warehouse,98108.0,1966,1.0,1,5174.699328000001,0.0,Non-Refrigerated Warehouse,,62.5,340.12930684590293,0.0,154291.20315000002,0.0,559811.505966875,3.67
548,NonResidential,Small- and Mid-Sized Office,98108.0,1964,1.0,1,4947.086880000001,0.0,Office,Parking,94.0,903.4152661631576,0.0,318503.5,958753.06814,2047834.6647825,55.84
549,NonResidential,Small- and Mid-Sized Office,98109.0,1987,1.0,6,7308.86796288,2640.95471808,Office,,96.5,1002.7852652503782,0.0,598379.1875,427353.63558999996,2693615.3939349996,35.745
550,NonResidential,Warehouse,98133.0,1986,1.0,3,6007.110566400001,0.0,Non-Refrigerated Warehouse,,88.5,151.61022933653624,0.0,71334.0,94427.87,355498.56000731396,6.45
551,NonResidential,Mixed Use Property,98122.0,1927,1.0,2,7046.13816576,1851.3717811200002,Other,Office,,2199.200002304198,0.0,999059.4375,264928.73118,3909302.476105,37.099999999999994
552,NonResidential,Distribution Center,98134.0,1968,1.0,1,15020.377701120002,0.0,Distribution Center,,26.0,1623.9896993682873,0.0,1870268.875,3080572.10095,10873170.35169,199.555
553,NonResidential,Distribution Center,98134.0,1949,1.0,1,9392.590247040001,0.0,Distribution Center,,1.0,7786.065299908378,0.0,6645995.0,29742.668929999996,23310104.212739997,159.57999999999998
554,NonResidential,Distribution Center,98134.0,1980,1.0,1,4887.90764352,0.0,Distribution Center,,78.5,457.10199148571667,0.0,152652.25,534122.0148799999,1173152.7339175,30.520000000000003
555,NonResidential,Other,98134.0,1940,1.0,1,5259.055288320001,0.0,Other,Office,,2889.111744890156,0.0,1271520.1875,871371.9438799999,5650944.617459999,74.105
556,NonResidential,Refrigerated Warehouse,98134.0,1953,1.0,1,9671.11356096,0.0,Refrigerated Warehouse,Office,,5791.851444644501,0.0,5058651.0,469244.7928899999,18274029.5722,143.95
557,NonResidential,Supermarket / Grocery Store,98103.0,2003,1.0,1,5405.47047936,692.127648,Supermarket/Grocery Store,Parking,44.5,7005.300882815761,0.0,2316311.375,6770172.3116,15640055.401239999,395.895
558,NonResidential,Supermarket / Grocery Store,98155.0,1980,1.0,1,5432.969779200001,0.0,Supermarket/Grocery Store,,38.0,6565.233882551098,0.0,1920142.25,5059463.210619999,12132918.849580001,300.355
559,NonResidential,Large Office,18390,1981,1,4.0,17370.17429184,0.0,Office,Parking,86.0,2091.880437927542,0.0,2830466.0,3170356.12436,14322837.25762,226.92
560,NonResidential,Non-Refrigerated Warehouse,18390,1955,1,1.0,6221.53078272,0.0,,,1.0,838.1149637299274,0.0,461096.0,2450.90438,1662332.4898599999,11.09
561,NonResidential,Large Office,98109.0,2005,1.0,6,31280.453568,11594.299392,Office,Parking,94.5,1510.9918146919626,0.0,2575506.875,0.0,9969245.059039999,61.265
562,NonResidential,Retail Store,98109.0,1996,1.0,4,24527.14578432,14863.92898176,Retail Store,,41.0,3054.349823020506,0.0,2175471.375,2696944.372,11383638.976429999,187.505
563,NonResidential,Small- and Mid-Sized Office,98144.0,1914,1.0,2,5780.4271488,0.0,Office,Parking,32.5,3106.590016474531,0.0,1581760.4375,13629.26508,5707754.059395,38.315
564,NonResidential,Small- and Mid-Sized Office,98144.0,1970,1.0,1,6078.645907200001,0.0,Office,Other,90.5,1184.4903806022385,0.0,488136.20314999996,1427257.7364400001,3681381.557015,83.455
565,NonResidential,Large Office,98105.0,2006,1.0,3,9503.0519616,3942.8050176,Office,Parking,27.0,2513.777080226255,0.0,1712868.0,153595.10726999998,6346898.856795,48.475
566,NonResidential,Other,98122.0,1926,1.0,3,7432.614812160001,0.0,Other,,,6310.278856321602,0.0,3882993.0,0.0,13978249.913849998,92.36500000000001
568,NonResidential,Warehouse,98108.0,1991,1.0,2,30092.781104640002,0.0,Non-Refrigerated Warehouse,Office,86.5,732.4988460988702,0.0,1265251.6565,5633512.38861,11934133.939919999,313.67499999999995
569,NonResidential,Mixed Use Property,98144.0,1932,1.0,14,28247.355118080002,0.0,Office,Parking,76.0,2196.9287402795753,0.0,4846890.0,2002483.8338600001,21278196.865599997,216.09
570,NonResidential,Small- and Mid-Sized Office,98102.0,1978,1.0,4,7932.5260704,2899.5038784000003,Office,Parking,,3295.1091004571426,0.0,1430222.3125,0.0,5178024.786824999,34.019999999999996
571,NonResidential,Distribution Center,98108.0,1989,1.0,2,9106.72759296,0.0,Distribution Center,Office,85.5,766.5685556993517,0.0,520386.5,878626.5364399999,2978898.4745175,56.605
572,NonResidential,Mixed Use Property,98109.0,1928,1.0,1,6038.6976,1393.5456000000001,Office,Parking,,2343.4284581222205,0.0,480225.75,890448.4837399999,2818026.6184274997,56.245000000000005
573,NonResidential,Large Office,98109.0,1990,1.0,5,13431.27120192,6189.2005248000005,Office,Parking,59.0,2470.054245422507,0.0,1547443.9375,0.0,5738092.04593,36.81
574,NonResidential,Retail Store,98125.0,1950,1.0,2,28132.155348480002,0.0,Retail Store,,97.0,725.6849076198151,0.0,1654885.625,1652039.8520300002,7778976.37108,122.525
575,NonResidential,Small- and Mid-Sized Office,98133.0,1974,1.0,5,8026.822656,0.0,Office,,55.0,2575.6703763407522,0.0,1193330.3125,4927712.593119999,9445351.32333,276.44
576,NonResidential,Other,98125.0,1969,0.0,2,9154.57265856,0.0,Strip Mall,,,1984.5608565160298,0.0,1583636.125,187410.30779999998,5957341.163115,47.1
577,NonResidential,Small- and Mid-Sized Office,98144.0,1981,1.0,6,8034.533608320001,0.0,Office,Parking,53.0,2818.13317411357,0.0,1928131.75,0.0,7209955.345285,45.865
578,NonResidential,Distribution Center,98106.0,1976,1.0,1,4793.796864,0.0,Distribution Center,Office,78.5,616.6618315947562,0.0,221767.79690000002,328936.58372999995,1226140.2210025,21.835
579,NonResidential,Warehouse,98106.0,1968,1.0,1,13054.7351808,0.0,Non-Refrigerated Warehouse,,67.0,382.1486293766361,0.0,350585.79689999996,829008.64723,2237412.725235,50.06999999999999
580,NonResidential,Large Office,98109.0,1986,1.0,5,14309.76234816,5795.2916352,Office,Parking,,1097.0447723202276,0.0,761319.25,700315.06608,3440961.3421050003,53.36
581,NonResidential,Other,98133.0,2005,1.0,3,15030.68993856,8541.0409824,Parking,Medical Office,,3592.6513730652186,0.0,2046911.375,8445.755299999999,7429980.722865,49.11
582,NonResidential,Medical Office,98133.0,2005,1.0,3,5937.3403833600005,0.0,Medical Office,Retail Store,,2556.9320160530483,0.0,1342808.625,0.0,4833929.101015,31.939999999999998
583,NonResidential,Warehouse,98103.0,1948,1.0,2,4967.711354880001,0.0,Non-Refrigerated Warehouse,Office,,419.05748618046084,0.0,119399.9492,637422.93948,1227767.9807587499,34.93
584,NonResidential,Warehouse,98108.0,1980,1.0,1,4683.89256768,0.0,Non-Refrigerated Warehouse,,36.5,675.7159764743274,0.0,175140.54690000002,903706.8952299999,1716170.4871874999,49.66
585,NonResidential,Medical Office,98133.0,1961,1.0,3,12383.78942592,0.0,Medical Office,,27.5,3375.173066843302,0.0,3280606.0,4294270.92255,16442176.89943,294.20000000000005
586,NonResidential,Retail Store,98125.0,1965,1.0,2,15665.21770176,0.0,Retail Store,,77.0,1234.459311463812,0.0,1627426.75,1016460.6299,7222653.25615,89.88
588,NonResidential,Mixed Use Property,98102.0,2002,0.0,5,23395.493854080003,10527.58668672,Parking,Laboratory,,7143.283432230699,0.0,8230847.5,17927395.939559996,48133850.25448,1098.22
589,NonResidential,Large Office,98109.0,2000,1.0,4,16340.2511904,6631.883510400001,Office,Parking,89.5,2311.0622298480976,0.0,1975066.125,0.0,7109972.056855,46.980000000000004
590,NonResidential,Warehouse,98134.0,1969,1.0,2,9734.93794944,0.0,Non-Refrigerated Warehouse,,92.5,277.10033815404313,0.0,202795.89844999998,319287.5325,1115201.9808274999,20.9
592,NonResidential,Other,98134.0,2000,1.0,1,4927.5772416,3864.7664640000003,Other,,,906.8222202416626,0.0,283889.0,874705.4059499999,2108931.0133212497,50.785
594,NonResidential,Other,98134.0,1973,0.0,1,10283.344594560001,0.0,Other,,,367.9529152213189,0.0,133559.89845,1928671.30873,2646902.34867,100.265
595,NonResidential,Small- and Mid-Sized Office,98134.0,1948,1.0,1,4981.4610048,0.0,Office,,87.0,1324.1762249254166,0.0,545613.75,176434.51862,2256409.2124175,21.86
596,NonResidential,Small- and Mid-Sized Office,98134.0,1938,1.0,1,4645.89522432,0.0,Office,,59.5,1916.9892048964919,0.0,691210.1875,980665.0817499999,3695267.729205,65.81
597,NonResidential,Large Office,98119.0,2009,1.0,4,27051.135575040003,9306.65493504,Office,Parking,98.5,1162.3450665199437,0.0,1856451.5,38102.436839999995,6721077.995914999,46.075
598,NonResidential,Warehouse,98134.0,1957,1.0,1,4722.44732928,0.0,Non-Refrigerated Warehouse,Office,57.5,1010.7348565463615,0.0,205283.20315000002,2013479.14165,3075284.2721125,106.24
599,NonResidential,Refrigerated Warehouse,98108.0,1971,1.0,1,7093.518716160001,0.0,Refrigerated Warehouse,,66.5,1467.8368612624838,0.0,855329.75,15055.17867,3009344.736585,21.105
600,NonResidential,Warehouse,98134.0,1956,1.0,1,9149.091379200001,0.0,Non-Refrigerated Warehouse,,66.0,904.5509232955831,0.0,692502.34375,473808.45492,3049752.7432899997,40.325
601,NonResidential,Mixed Use Property,98103.0,1904,1.0,2,4924.04692608,0.0,Retail Store,Parking,78.5,1905.632650607095,0.0,747443.4375,775943.8769999999,3658238.9477974996,56.84
602,NonResidential,Mixed Use Property,98102.0,2008,1.0,3,16343.31699072,4758.30790272,Office,Parking,,5389.828750490833,0.0,3352911.0,10399527.54119,22896706.3833,603.25
603,NonResidential,Other,98102.0,1920,1.0,3,15773.542646400001,5925.54169728,Other,Parking,,5371.658271009571,0.0,3972773.0,6980671.55244,21912132.83178,445.89
604,NonResidential,Large Office,98109.0,1971,1.0,11,11586.96005184,0.0,Office,Restaurant,57.0,2945.8945668738825,0.0,2392464.875,6079029.937159999,15370997.16522,362.915
605,NonResidential,Small- and Mid-Sized Office,98109.0,1970,1.0,7,8733.07156608,0.0,Office,Parking,66.0,2417.246223970098,0.0,1831070.375,0.0,6717101.738539999,43.555
606,NonResidential,Warehouse,98108.0,1974,1.0,1,8641.840780800001,0.0,Non-Refrigerated Warehouse,,60.5,475.2725056045226,0.0,363241.54689999996,0.0,1307619.66932875,8.64
607,NonResidential,Supermarket / Grocery Store,98118.0,2002,1.0,1,5672.009301120001,0.0,Supermarket/Grocery Store,Parking,32.5,6674.824795830146,0.0,2487378.0,5064435.7084,14573845.52716,314.105
608,NonResidential,Large Office,98104.0,1913,5.0,7,14321.83974336,0.0,Office,,100.0,326.5014298877927,0.0,479767.0,352564.65242999996,7036829.23106,29.155
609,NonResidential,Small- and Mid-Sized Office,98104.0,1904,1.0,5,7331.907916800001,0.0,Office,,91.5,642.2140998691216,0.0,704972.09375,0.0,1493265.8508674998,16.765
610,NonResidential,Small- and Mid-Sized Office,98104.0,1906,1.0,7,9238.2782976,0.0,Office,Retail Store,61.5,2208.2853116038286,0.0,1429574.6875,1959760.23422,7139159.7642250005,132.655
611,NonResidential,Small- and Mid-Sized Office,98104.0,1907,1.0,6,6806.076710400001,0.0,Office,,83.0,1663.169870436963,0.0,819944.4375,0.0,3143531.22386,19.505000000000003
612,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,4,6486.21154368,0.0,Office,Retail Store,87.5,975.5294767533978,737605.733161875,363014.84375,161632.02681999997,2480113.0566875003,70.735
613,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,4,7873.53264,0.0,Office,Enclosed Mall,,1057.8646015354661,0.0,572919.65625,304695.52517,2480157.6329725003,28.965
614,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,6,7013.807907840001,1237.4684928000001,Office,Retail Store,,2186.1399799188484,0.0,1013735.25,0.0,3895158.2098625,24.115000000000002
615,NonResidential,Large Office,98104.0,1900,1.0,4,15271.401715200001,0.0,Office,Retail Store,79.0,1641.5924025235663,412956.979213125,1793477.4375,1030684.94882,8045030.3237499995,124.755
616,NonResidential,Large Office,98104.0,1907,1.0,7,14918.370163200001,0.0,Office,,98.0,800.070432474906,424078.67992043897,883493.84375,1193582.52011,4895238.37385,112.125
618,NonResidential,Small- and Mid-Sized Office,98104.0,1909,1.0,6,6825.5863488,0.0,Office,Non-Refrigerated Warehouse,83.0,1900.5221764763241,0.0,943604.0625,0.0,3717275.3576275,22.445
619,Nonresidential COS,Other,98104.0,1906,1.0,3,6294.6454752,0.0,Other,Office,,1102.1552557066043,0.0,546206.0625,0.0,2135123.00970375,12.995000000000001
620,NonResidential,Mixed Use Property,98134.0,1910,1.0,3,5267.602368000001,0.0,Office,Distribution Center,37.5,1324.1762164079882,0.0,596285.0625,325676.97586,2479928.2893049996,30.575
621,NonResidential,Warehouse,98134.0,1922,1.0,1,7697.202670080001,0.0,Non-Refrigerated Warehouse,Retail Store,84.5,660.9524467560716,0.0,286640.0,1212764.5659699999,2726677.01786,67.86500000000001
622,NonResidential,Other,98134.0,1953,1.0,2,7101.694183680001,0.0,Other,Distribution Center,,1209.4748545504535,0.0,500291.95314999996,2073620.72683,4603150.815679999,116.28
623,NonResidential,Distribution Center,98134.0,1962,1.0,2,8620.65888768,0.0,Distribution Center,Office,56.5,849.4715263664041,0.0,587443.6875,1134068.1681,3358466.5963525,71.06
624,NonResidential,Other,98134.0,1941,2.0,2,11661.09667776,0.0,Manufacturing/Industrial Plant,,,757.4833030122286,0.0,719635.8125,1230930.06152,4433851.66784,79.08500000000001
625,NonResidential,Large Office,98134.0,1900,1.0,4,11984.492160000002,2396.898432,Office,,82.5,1421.274901230358,0.0,1224857.625,0.0,4409322.5779,29.134999999999998
626,NonResidential,Warehouse,98134.0,1954,1.0,1,7322.06019456,0.0,Non-Refrigerated Warehouse,,78.0,277.1003403117917,0.0,151674.5,236031.69283999997,843663.595483125,15.49
627,NonResidential,Small- and Mid-Sized Office,98134.0,1904,1.0,4,5478.492268800001,0.0,Office,Non-Refrigerated Warehouse,,852.3106778852446,0.0,328697.84375,663114.70554,2051444.61851375,41.2
628,NonResidential,Distribution Center,98134.0,1910,1.0,6,7023.469824000001,1003.352832,Distribution Center,Office,22.0,1388.3408267873365,0.0,702220.34375,0.0,2527898.3066775,16.7
629,NonResidential,Distribution Center,98134.0,1907,1.0,4,5227.6540608000005,0.0,Distribution Center,Non-Refrigerated Warehouse,,664.9272510350575,0.0,307352.54689999996,0.0,1106428.29969125,7.3100000000000005
630,NonResidential,Small- and Mid-Sized Office,98104.0,1904,1.0,4,6209.8249996800005,0.0,Office,Retail Store,32.5,2698.321381280235,0.0,1046878.0,1626409.2794499998,5364194.607829999,106.775
632,NonResidential,Small- and Mid-Sized Office,98104.0,1909,1.0,6,6994.48407552,1003.352832,Office,Parking,79.5,1628.532327897989,0.0,862743.8125,390.89973,3148823.8004675,20.545
633,NonResidential,Large Office,98104.0,1904,1.0,7,17124.07413888,0.0,Office,Data Center,78.0,1938.5667596876592,0.0,2936802.375,0.0,10572092.62726,69.855
634,NonResidential,Large Office,98104.0,2009,1.0,7,26742.41877312,0.0,Office,Retail Store,38.0,3325.204153016585,0.0,7887306.75,93467.7654,28191641.0499,192.315
635,NonResidential,Small- and Mid-Sized Office,98134.0,1914,1.0,2,5993.36091648,0.0,Office,,51.0,2287.2134993422496,0.0,891093.15625,3187927.62113,6527496.642175,181.67000000000002
637,NonResidential,Mixed Use Property,98134.0,2009,1.0,6,26570.26944,10384.144392960001,Parking,Office,,12976.586359937413,0.0,18904849.0,28417.51357,66910533.621999994,451.11
638,NonResidential,Warehouse,98134.0,1926,1.0,7,13382.682912,0.0,Non-Refrigerated Warehouse,,21.5,827.3262296596633,0.0,775001.8125,1566659.1215300001,4941215.251,97.30000000000001
639,NonResidential,Small- and Mid-Sized Office,98104.0,1930,1.0,3,5629.18099968,0.0,Office,,17.5,2857.8811737484584,0.0,1373991.375,352015.49369999993,5424492.605655,50.405
640,NonResidential,Large Office,98134.0,1912,0.0,6,128295.28921536001,0.0,Office,Retail Store,78.0,1704.6213381678037,0.0,20105790.0,8019061.60444,82231414.38216001,881.9100000000001
641,NonResidential,Retail Store,98134.0,1993,1.0,1,10027.025107200001,0.0,Retail Store,,57.5,2153.2059577160553,0.0,1788261.5625,1073036.11228,7704596.487435,96.55000000000001
642,NonResidential,Warehouse,98134.0,1926,1.0,1,9205.20481536,0.0,Non-Refrigerated Warehouse,,73.5,496.84999112060484,0.0,305169.0,797920.2492699999,2168589.4469625,47.425
647,NonResidential,Distribution Center,98106.0,1953,1.0,1,6755.81616576,0.0,Distribution Center,,29.5,1104.9943983673193,0.0,587683.3125,530482.5854099999,2840686.010165,40.68
649,NonResidential,Small- and Mid-Sized Office,98134.0,1930,0.0,4,7118.60253696,0.0,Office,,91.0,1429.2245011573355,0.0,719100.90625,277954.50194,3424015.1002674997,31.095
650,NonResidential,Small- and Mid-Sized Office,98105.0,2001,1.0,6,8519.76618624,3398.67191232,Office,Parking,2.5,5074.6839308803355,0.0,2377613.25,0.0,8559087.20755,56.555
651,NonResidential,Medical Office,98109.0,2008,1.0,5,11993.13214272,3707.0171020800003,Medical Office,Parking,15.0,4752.725029925114,0.0,3048895.0,6170544.786499999,17993579.325829998,383.14
652,NonResidential,Large Office,98106.0,1991,1.0,5,12830.467242240002,1506.98021184,Office,Parking,43.0,2445.6376346780467,0.0,2365732.875,0.0,8516318.504095,56.269999999999996
654,NonResidential,Retail Store,98108.0,1973,1.0,1,5255.71077888,0.0,Retail Store,,68.0,1049.9150016084886,0.0,367590.65625,1100375.8820599997,2623389.545275,64.135
656,NonResidential,Medical Office,98104.0,2004,1.0,0,20994.41478528,0.0,Medical Office,,57.0,2647.2167932862367,7692171.83711,3595735.125,0.0,20827233.62486,648.2850000000001
657,NonResidential,Mixed Use Property,98121.0,2006,0.0,0,47975.78017728,0.0,Parking,Multifamily Housing,25.0,2426.331463426816,0.0,8692010.5,15335342.99511,48574540.375999995,978.705
658,NonResidential,Large Office,98104.0,2000,1.0,11,29033.314836480004,0.0,Office,Data Center,,2957.8189321268064,0.0,7582310.75,167985.59814,27463280.3789,188.81
659,NonResidential,Large Office,98101.0,2005,1.0,42,147986.55305856,0.0,Office,Parking,96.5,796.095632227503,1100140.175061875,16361644.0,423669.36607,29956274.26748,490.995
660,NonResidential,Small- and Mid-Sized Office,98101.0,1926,1.0,6,9078.4850688,0.0,Office,Data Center,,1234.459285343698,0.0,746519.8125,0.0,2687370.3619125,17.759999999999998
661,NonResidential,Medical Office,98104.0,1985,1.0,10,39251.813109120005,19191.910003200002,Medical Office,,47.0,3028.7976414535624,1359095.749993125,4769948.5,0.0,18530265.66404,212.89499999999998
671,NonResidential,Medical Office,98122.0,1987,1.0,7,8779.33728,0.0,Medical Office,,61.0,1986.8321531781949,0.0,1729679.625,0.0,6066468.920329999,41.14
673,NonResidential,Retail Store,98106.0,2005,0.0,1,8799.125627520001,0.0,Retail Store,,79.0,1499.0674324041815,0.0,1227924.0625,1196857.95388,5806511.8956349995,89.46000000000001
674,NonResidential,Medical Office,98122.0,2008,1.0,9,28140.516622080002,9414.97987968,Medical Office,Parking,59.5,2503.556183069283,0.0,4082497.25,588825.29329,15348649.41183,126.75
675,NonResidential,Medical Office,18379,2008,1,15.0,40364.048304,23225.760000000002,Medical Office,Parking,60.0,3480.7891108837766,22656455.50552,9834730.0,0.0,59771643.16184,1891.47
677,NonResidential,Medical Office,98104.0,1973,1.0,19,29720.70442944,14530.685777280001,Medical Office,Parking,51.5,2724.4414606884766,3623220.1875725,3374776.875,0.0,16419051.56682,345.345
