OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SiteEnergyUseWN(GJ),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),TotalGHGEmissions(MetricTonsCO2e)
21438,NonResidential,Small- and Mid-Sized Office,Sellen Construction Headquarters,98109.0,1986200070,7,LAKE UNION,1999,1.0,4,3533.84583552,0.0,Office,Parking,82.5,1951.0589188692531,2196051.99935,0.0,603151.1875,0.0,14.345
21442,NonResidential,Small- and Mid-Sized Office,Terry Ave Building,98109.0,1986200245,7,LAKE UNION,2007,1.0,4,6001.16477184,2285.04317184,Office,Parking,92.5,1461.0228662277036,2804507.6071175,0.0,359112.95314999996,1228567.25465,70.39
21443,NonResidential,Small- and Mid-Sized Office,219 Terry Building,98109.0,1986200255,7,LAKE UNION,1928,1.0,3,3852.3174566400003,563.17822848,Office,Laboratory,1.0,5821.378460812477,9756339.75387,0.0,1618156.125,4098882.2510299995,244.82
21445,NonResidential,Large Office,202 Westlake,98109.0,1986200275,7,LAKE UNION,2013,1.0,6,12143.3563584,9364.626432000001,Office,Parking,92.0,1875.537771803194,7801759.86425,0.0,1941312.125,813298.2763,87.12
21447,NonResidential,Small- and Mid-Sized Office,224 Westlake,98109.0,1986200295,7,LAKE UNION,1926,1.0,4,3324.0707712000003,0.0,Office,Retail Store,39.0,2703.9995976672776,2266060.6375325,0.0,619754.0,0.0,14.739999999999998
21459,NonResidential,Mixed Use Property,Century,98109.0,1988200090,7,MAGNOLIA / QUEEN ANNE,1964,1.0,4,2334.83920128,678.9354163200001,Office,Parking,46.0,1914.717907666498,575221.184796875,0.0,156681.5,0.0,3.73
21464,Nonresidential COS,Other,Phelps Center,98109.0,1988200250,7,DOWNTOWN,1966,1.0,1,4615.4230272,0.0,Other,,,1439.4453977464782,3252918.6577175,1700614.2869,389384.40625,0.0,133.68
21465,Nonresidential COS,Other,Playhouse,98109.0,1988200440,7,DOWNTOWN,1962,1.0,1,3373.6809945600003,0.0,Other,,,1618.3114051887321,2483753.0796287498,519432.4145,367390.29689999996,338971.78692,63.8
21468,NonResidential,Other,Showbox Building,98101.0,1975700560,7,DOWNTOWN,1916,1.0,2,2408.0467968000003,0.0,Other - Entertainment/Public Assembly,Restaurant,,2213.963545025728,1325939.4014625,0.0,384758.29689999996,0.0,9.155
21469,NonResidential,Small- and Mid-Sized Office,Doyle Building,98101.0,1975700605,7,DOWNTOWN,1919,1.0,4,4430.174365440001,0.0,Office,Retail Store,76.5,1564.9355284821677,2245397.8149625,874283.38195,321719.84375,0.0,71.61500000000001
21471,NonResidential,Other,EITEL BUILDING (2ND AND PIKE BUILDING),18081,1975700645,7,DOWNTOWN,1904,1,7.0,4173.94778112,0.0,Other,Retail Store,,311.1700542845529,436709.38013999996,0.0,111507.0,35299.142420000004,4.43
21474,NonResidential,Other,The Lusty Lady,98101.0,1976200060,7,DOWNTOWN,1900,1.0,3,4622.8552704,0.0,Other,,,51.104572043694475,36093.338834999995,0.0,10026.3501,0.0,0.24
21478,Campus,Mixed Use Property,Economy Market,98101.0,1976200105,7,DOWNTOWN,1900,1.0,2,4578.2618112,0.0,Retail Store,Restaurant,,3189.493056416668,5110131.148295,0.0,1222978.4375,1324193.67281,95.745
21482,Campus,Restaurant,Corner Market,98101.0,1976200230,7,DOWNTOWN,1912,1.0,2,2357.8791552000002,0.0,Restaurant,Food Sales,,6158.100869851685,7278603.351715,0.0,937213.90625,3961551.4211899997,221.70999999999998
21483,NonResidential,Small- and Mid-Sized Office,(ID21483) Madore Building,98101.0,1976200300,7,DOWNTOWN,1915,1.0,6,3782.5472736,0.0,Office,Retail Store,,2200.3356594366232,3057287.718045,0.0,672257.3125,610898.20355,46.745000000000005
21488,NonResidential,Mixed Use Property,E0010 - Elliott Court,98121.0,1977200245,7,DOWNTOWN,1990,1.0,4,7624.0879776,3233.0257920000004,Parking,Office,92.0,1562.0963856511044,1919891.7588225,0.0,497693.09375,0.0,11.84
21495,NonResidential,Small- and Mid-Sized Office,Alaska Trade Building,98101.0,1977200420,7,DOWNTOWN,1910,1.0,4,3359.3739264,0.0,Office,,42.0,1969.2294329880592,2106723.76186,0.0,576461.90625,0.0,13.71
21496,NonResidential,Mixed Use Property,Soames Dunn Building,98101.0,1977200425,7,DOWNTOWN,1918,1.0,1,3216.02453568,0.0,Other - Restaurant/Bar,Office,,3675.554309094729,5340633.00791,0.0,833429.1875,2367979.30165,139.025
21505,NonResidential,Small- and Mid-Sized Office,U0010 - Union Stables,98121.0,1977200605,7,DOWNTOWN,1909,1.0,5,6215.213376000001,0.0,Office,,100.0,808.5878695990905,1676646.0932325,0.0,445158.0,74138.01114,14.32
21506,NonResidential,Mixed Use Property,Scargo Apartments,98121.0,1977200610,7,DOWNTOWN,1910,1.0,3,2725.7751936,0.0,Office,Multifamily Housing,,1798.313103833125,2542845.0779325003,0.0,245422.85155000002,1392615.8964,75.94
21508,NonResidential,Other,White and Hitchcock,98121.0,1977200625,7,DOWNTOWN,1930,0.0,2,2109.8280384,0.0,Food Service,,,444.60976302903754,298848.118885,0.0,83016.30077999999,0.0,1.9749999999999999
21515,NonResidential,Small- and Mid-Sized Office,RDM Building,98102.0,2025049030,4,LAKE UNION,2000,1.0,3,4691.51061696,1257.9071616,Office,Parking,15.0,3006.084498805055,3289267.452955,0.0,912861.6875,3089.21568,21.87
21520,NonResidential,Small- and Mid-Sized Office,1910 Fairview - new,98104.0,2025049040,4,LAKE UNION,1964,1.0,5,5059.9640736,892.3336992000001,Office,Parking,68.0,2078.8203809046504,3937071.1277749995,0.0,948000.59375,449743.06385,45.19
21521,NonResidential,K-12 School,ST NICHOLAS SCHOOL,98102.0,2025049052,3,EAST,1930,1.0,2,4269.8237184,0.0,K-12 School,,57.0,1713.7066474674348,5162578.97219,0.0,251927.20315000002,3441233.81135,179.215
21530,NonResidential,Small- and Mid-Sized Office,Space Needle Building,98109.0,1991200520,7,LAKE UNION,1959,1.0,2,1962.85542912,0.0,Office,,91.0,911.9326860253539,570115.436262314,0.0,164341.64845,0.0,3.905
21533,NonResidential,Mixed Use Property,Hyatt Place,98109.0,1991200695,7,LAKE UNION,2008,1.0,4,25496.49610368,0.0,Hotel,Parking,,1501.3387637038895,10053645.11127,0.0,1669128.625,3595133.30343,220.675
21534,NonResidential,Small- and Mid-Sized Office,Little Wing,98109.0,1991200705,7,LAKE UNION,2013,1.0,3,4789.33751808,0.0,Office,Data Center,,932.942316968675,1512948.8524037497,0.0,420279.25,0.0,9.995000000000001
21535,NonResidential,Hotel,Travelodge - WA - Seattle - 07033,98109.0,1991200765,7,LAKE UNION,1959,1.0,4,3578.6251008000004,0.0,Hotel,,41.0,1861.9098339738612,2812408.55581,0.0,468462.84375,1039077.42359,63.445
21537,NonResidential,Hotel,Seattle Pacific Hotel,98109.0,1991200800,7,LAKE UNION,1961,1.0,3,2711.46812544,395.39533824,Hotel,,93.0,1058.432430101679,977918.95839375,0.0,109034.5,575446.07743,31.56
21546,NonResidential,Worship Facility,Seattle Unity Church,98109.0,1991201375,7,LAKE UNION,1960,1.0,1,2539.78330752,0.0,Worship Facility,,60.5,884.6769148471448,715414.458358125,0.0,162272.5,0.0,3.86
21549,NonResidential,Laboratory,410 W. Harrison,98119.0,1992200045,7,MAGNOLIA / QUEEN ANNE,1962,1.0,2,3197.35102464,0.0,Laboratory,Office,,7357.354801692882,12804276.738899998,0.0,1396626.625,7101136.72065,390.68
21550,NonResidential,Small- and Mid-Sized Office,Bayview Building,98119.0,1992200400,7,MAGNOLIA / QUEEN ANNE,1930,1.0,3,4260.90502656,0.0,Office,,91.5,1181.6512549763806,3711571.571385,0.0,153277.25,2420531.8402499994,125.495
21557,NonResidential,K-12 School,Lakeside Middle School,98125.0,2026049022,5,NORTHWEST,1999,1.0,2,4575.660526080001,0.0,K-12 School,,15.0,1625.1253388980272,4345916.900845,0.0,614339.65625,1677830.2662,99.07
21570,SPS-District K-12,K-12 School,Hazel Wolf K-8 at Pinehurst,98125.0,2044500390,5,North,1950,1.0,1,3159.1678752000003,0.0,K-12 School,,,,,,,,
21578,SPS-District K-12,K-12 School,Genesee Hill Elementary,98116.0,2095200005,1,SOUTHWEST,1949,1.0,1,3829.5562118400003,0.0,K-12 School,,,,,,,,
21580,NonResidential,Small- and Mid-Sized Office,Galer,98102.0,2107700160,4,LAKE UNION,1987,1.0,3,3082.1512550400003,0.0,Office,Parking,89.0,1165.7520288319627,1622711.9535625,0.0,251146.04690000002,602257.26215,36.29
21582,NonResidential,Retail Store,WSECU - 4,98102.0,2107700260,4,LAKE UNION,1993,1.0,3,2340.59918976,349.68704256,Retail Store,Medical Office,,1992.510438840322,1912511.0865925,0.0,267190.75,804122.4194799999,46.835
21601,SPS-District K-12,K-12 School,Dunlap Elementary,98118.0,2123700235,2,SOUTHEAST,2000,1.0,2,7023.9343392,0.0,K-12 School,,83.0,876.7272889136188,2587989.7765074996,0.0,457031.75,715213.0408099999,46.875
21604,SPS-District K-12,K-12 School,South Lake High,98118.0,2123700250,2,SOUTHEAST,2008,1.0,2,2742.9622560000003,0.0,K-12 School,,66.0,1589.9199853955263,1799322.9309675,0.0,311514.95314999996,454084.10822,30.27
21611,NonResidential,Worship Facility,Seattle Chinese Baptist Church,98108.0,2124049098,2,GREATER DUWAMISH,1977,1.0,99,2039.0359219200002,0.0,Worship Facility,,67.0,522.9701007941085,339838.09009187494,0.0,94403.25,0.0,2.245
21613,NonResidential,Other,Broadmoor Golf Club,98112.0,2125049032,3,EAST,1927,1.0,3,2897.7387206400003,0.0,Other - Recreation,Self-Storage Facility,,4598.275659915262,6402889.044639999,0.0,916048.25,2954461.30668,170.515
21616,SPS-District K-12,K-12 School,Olympic Hills Elementary,98125.0,2126049041,5,NORTH,1954,1.0,1,3929.0553676800005,0.0,K-12 School,,86.0,668.9020509985463,1564226.1531699998,0.0,123315.5,746138.432,40.495
21617,NonResidential,Other,Bill Pierre Ford Service and Parts,98125.0,2126049136,5,NORTH,1947,1.0,1,3472.4369260800004,0.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Retail Store,,1881.2160398626352,3684166.7835325,0.0,312962.15625,1937461.0135899996,104.975
21622,NonResidential,Warehouse,1001 S Myrtle St,98108.0,2136200605,2,GREATER DUWAMISH,1977,1.0,1,2729.4913152000004,0.0,Non-Refrigerated Warehouse,Office,31.5,1043.6689133866976,907517.409273125,0.0,248750.10155000002,0.0,5.92
21656,NonResidential,Worship Facility,Japanese Baptist Church,98122.0,2197600015,3,EAST,1922,1.0,2,2107.78417152,0.0,Worship Facility,,88.0,476.40816705244515,404601.481025439,0.0,67009.0,90983.09909999999,6.175000000000001
21687,NonResidential,Other,DES Seattle Alaska St. Building,98118.0,2224049003,2,SOUTHEAST,1962,1.0,2,2077.68358656,0.0,Adult Education,Parking,,1388.3408529074504,1659302.093775,0.0,151790.10155000002,907503.5286399999,49.295
21688,NonResidential,Non-Refrigerated Warehouse,JUNEAU STREET ASSOC,18800,2224049009,2,SOUTHEAST,1952,1,1.0,2548.7949024,0.0,Non-Refrigerated Warehouse,Medical Office,49.0,1184.490389119667,1569415.46578,0.0,182198.0,643468.43328,36.72
21689,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,98118.0,2224049035,2,GREATER DUWAMISH,1982,1.0,2,3833.3652364800005,0.0,Office,,85.0,1668.2803451355626,2010816.10426875,0.0,544227.4375,0.0,12.945
21716,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,98109.0,1991200270,7,LAKE UNION,1953,1.0,2,4011.83197632,0.0,Office,Data Center,,6485.169985440024,8087630.217604999,0.0,1935134.375,920706.5494799999,92.375
21723,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),98115.0,2464400730,4,NORTH,1908,1.0,3,4243.8108672,0.0,Worship Facility,,80.0,904.5508972890348,2580569.5395275,0.0,147594.20315000002,1613524.3591999998,84.735
21741,NonResidential,Senior Care Community,Mirabella Seattle,98109.0,2468400005,7,LAKE UNION,2006,1.0,14,67275.55060992,0.0,Senior Care Community,,10.0,1411.6218241221704,41706336.10944,0.0,6834231.0,14783309.75414,906.73
21768,NonResidential,Worship Facility,Mars Hill Church West Seattle,98106.0,2492200485,1,SOUTHWEST,1957,1.0,1,2188.98142848,0.0,Worship Facility,Office,95.5,576.3460033936553,571053.4340318749,0.0,158632.10155000002,0.0,3.775
21772,NonResidential,Small- and Mid-Sized Office,Workshops Seattle Ballard LLC,98107.0,2516000050,6,Ballard,1999,1.0,4,2679.6952857600004,0.0,Office,Other,,1731.3093330200281,1049691.953631875,0.0,269291.15625,0.0,6.404999999999999
21774,SPS-District K-12,K-12 School,West Seattle Elementary,98126.0,2524039050,1,DELRIDGE,1988,1.0,2,5065.8169651200005,0.0,K-12 School,,76.0,1334.9649506486007,2126546.0313162496,0.0,570530.5625,0.0,13.57
21783,NonResidential,Warehouse,(ID21783) 601 SOUTH ALASKA,98108.0,2024049004,2,GREATER DUWAMISH,1989,1.0,1,1960.3470470400002,0.0,Non-Refrigerated Warehouse,Office,,646.7567326007545,787696.78381125,0.0,58594.550780000005,442356.06126,23.66
21784,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,98108.0,2024049006,2,GREATER DUWAMISH,1914,1.0,2,4235.82120576,0.0,Refrigerated Warehouse,,79.0,1001.6495907991815,1351770.9629725,0.0,384538.45314999996,0.0,9.145
21785,NonResidential,Other,AM Building,98108.0,2024049009,2,GREATER DUWAMISH,1950,1.0,1,2476.7950464,0.0,Manufacturing/Industrial Plant,,,3008.3557437948202,2373073.395095,0.0,659211.84375,0.0,15.68
21786,NonResidential,Warehouse,(ID21786) 615 S ALASKA,98108.0,2024049035,2,GREATER DUWAMISH,1975,1.0,1,2612.9909030400004,0.0,Non-Refrigerated Warehouse,Office,46.0,923.2892659806018,1023443.8742162499,0.0,171681.04690000002,279934.32203000004,18.174999999999997
21787,NonResidential,Warehouse,NWCP-SEA OC Bldg,98108.0,2024049036,2,GREATER DUWAMISH,1964,1.0,1,3251.6064,0.0,Non-Refrigerated Warehouse,,51.0,396.91216778266886,410823.697375439,0.0,114121.89845000001,0.0,2.715
21792,NonResidential,Warehouse,OTM 162,98108.0,2024049059,2,GREATER DUWAMISH,1962,1.0,1,2429.4144960000003,0.0,Non-Refrigerated Warehouse,,16.5,1028.337524893749,1085394.9532375,0.0,185385.29690000002,367334.9649,22.9
21793,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,98108.0,2024049068,2,GREATER DUWAMISH,1967,1.0,2,2229.6729600000003,0.0,Office,,75.0,1619.4470884412717,1149767.3290175,0.0,310615.25,0.0,7.390000000000001
21794,NonResidential,K-12 School,Peyton,98102.0,2025049007,3,EAST,1968,1.0,5,4050.01512576,0.0,K-12 School,,36.0,1654.6524243410872,3086082.6793299997,0.0,403318.40625,1324553.9758,76.27000000000001
21795,NonResidential,Other,Ignatius Hall,98102.0,2025049007,3,EAST,1999,1.0,2,7966.4356800000005,6098.155545600001,Parking,K-12 School,,2066.8959634114985,2212680.008715,0.0,193517.35155000002,1222732.77285,66.155
21796,NonResidential,K-12 School,SEATTLE PREP - ADELPHIA,18789,2025049007,3,EAST,1905,1,1.0,7792.892801280001,0.0,K-12 School,,72.0,838.1149637299274,3035112.2032,0.0,444200.0,1080332.90724,64.95
21822,NonResidential,Distribution Center,Care Medical Equipment,98103.0,2293900185,4,LAKE UNION,1912,1.0,1,2608.7173632000004,0.0,Distribution Center,Office,,738.1771273887173,795633.47266125,0.0,140914.04690000002,236703.76606,15.27
21879,NonResidential,Senior Care Community,HEALTH AND REHAB OF NORTH SEATTLE,98133.0,2426039037,5,NORTHWEST,1954,1.0,2,4765.74014592,0.0,Senior Care Community,,83.0,2408.160914670467,6539218.886305,0.0,609541.0625,4111180.03039,221.45
21883,NonResidential,Worship Facility,Shoreline,98133.0,2426039065,5,NORTHWEST,1962,1.0,1,2048.2333228800003,0.0,Worship Facility,Parking,100.0,399.18349073529663,270378.85794543894,0.0,74098.60156499999,0.0,1.76
21893,NonResidential,Warehouse,South Park,98108.0,2433700015,1,GREATER DUWAMISH,1979,1.0,1,2935.736064,0.0,Non-Refrigerated Warehouse,,2.5,2644.9454614187002,3932944.6562324995,0.0,483334.29689999996,1676845.36769,95.905
21894,NonResidential,Warehouse,821 WEARHOUSE,98108.0,2433700068,1,GREATER DUWAMISH,2007,1.0,1,3278.45537856,0.0,Non-Refrigerated Warehouse,,57.5,772.8146699276912,1070346.6656918898,0.0,161410.0,314412.62777,19.665
21896,NonResidential,Warehouse,PNP Properties Building,98108.0,2433700074,1,GREATER DUWAMISH,1981,1.0,1,2686.7559168000003,0.0,Non-Refrigerated Warehouse,,48.5,1076.0351502918147,2291449.3376075,0.0,78775.05077999999,1575593.89714,81.185
21897,NonResidential,Warehouse,9243 10TH AVE S (ID21897),98108.0,2433700075,1,GREATER DUWAMISH,1978,1.0,1,2060.21781504,0.0,Non-Refrigerated Warehouse,,69.0,481.5186198328622,666210.5812862499,0.0,35068.5,525951.10271,27.310000000000002
21898,NonResidential,Warehouse,Halfon Candy Company,98108.0,2433700076,1,GREATER DUWAMISH,1978,1.0,1,2907.8651520000003,0.0,Non-Refrigerated Warehouse,,90.0,303.2204565153239,393339.869497314,0.0,62379.449219999995,127370.00837999998,7.895
21902,NonResidential,Warehouse,Samson,98108.0,2433700165,1,GREATER DUWAMISH,1979,1.0,1,2043.86688,0.0,Non-Refrigerated Warehouse,Parking,12.5,1160.0737607725214,755275.05377625,0.0,209806.60155000002,0.0,4.99
21904,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center A,98125.0,2434900010,5,NORTH,1974,1.0,3,3709.3396780800003,0.0,Office,Parking,40.5,3410.946127964531,3990604.344645,0.0,1020181.9065,0.0,24.27
21905,NonResidential,Other,Seattle Athletic Club,98115.0,2434900060,5,NORTH,1979,1.0,1,2843.7620544,0.0,Other - Recreation,Office,,3388.800848519779,4943507.368849999,0.0,591039.34375,2494473.0826999997,139.63
21907,NonResidential,Medical Office,North Seattle Professional Center,98115.0,2434900090,5,NORTH,1980,1.0,2,2501.8788672,589.934304,Medical Office,,63.0,1366.7633673913683,1089404.31312,0.0,302623.5,0.0,7.195
21909,NonResidential,Medical Office,311 NGT Northgate Med,98115.0,2434900130,5,NORTH,1968,1.0,2,3599.5282848,0.0,Medical Office,Parking,66.5,1728.4701640688504,3232340.3718299996,0.0,657449.9375,639419.113,47.825
21913,NonResidential,Self-Storage Facility,CORRY'S DRYCLEANING (ID21913),98105.0,2436200935,4,NORTHEAST,1959,1.0,2,1885.56009984,0.0,Self-Storage Facility,,,1503.0421801274424,902634.49268125,0.0,250741.04690000002,0.0,5.965
21916,NonResidential,Mixed Use Property,Union Bay Plaza,98105.0,2436201005,4,NORTHEAST,1945,1.0,2,2056.4087904000003,0.0,Medical Office,Office,,1635.3463053300839,1464503.0029712499,0.0,258310.75,401390.19158,26.35
21917,NonResidential,Medical Office,Lakeview Medical Building,98105.0,2436201055,4,NORTHEAST,1967,1.0,3,3565.4328691200003,0.0,Medical Office,Parking,85.5,1140.767580833513,1964217.26924875,0.0,228108.70315000002,924082.7414799999,51.94
21920,NonResidential,Warehouse,Bowman Building 9742,98105.0,2437200015,4,NORTHEAST,1980,1.0,2,3119.31247104,0.0,Non-Refrigerated Warehouse,,43.0,1132.2501523403228,2106866.65654875,0.0,175383.35155,1133290.0613499999,61.22
21921,NonResidential,Supermarket / Grocery Store,Safeway 0488 - 45th St,98105.0,2437200030,4,NORTHEAST,1975,1.0,1,3066.2648352,0.0,Supermarket/Grocery Store,Parking,20.5,8768.408650181242,11818822.73981,0.0,2170459.875,3607656.3381000003,233.23
21945,NonResidential,Other,First Hill Plaza Retail Building,98104.0,2560350000,3,EAST,1981,1.0,1,1948.26965184,0.0,Parking,Retail Store,,2482.5464914818713,1610370.883771875,0.0,447342.0469,0.0,10.64
21955,NonResidential,Small- and Mid-Sized Office,Magnolia Center,98199.0,2225039036,7,MAGNOLIA / QUEEN ANNE,1927,1.0,3,2221.3116864000003,0.0,Office,Retail Store,,1120.325743818862,952403.552206875,0.0,203734.25,186397.97772999998,14.23
21964,NonResidential,Worship Facility,(ID21964) BALLARD BAPTIST CHURCH,98107.0,2767601245,6,BALLARD,1910,1.0,2,2022.0346656000002,0.0,Worship Facility,,76.5,456.53416723500106,592400.89163,0.0,37498.050780000005,351465.27991,18.585
22062,Campus,University,Entire Campus,98122.0,2254500880,3,EAST,1939,1.0,2,204386.68800000002,0.0,College/University,Parking,,1757.9972585971675,134326436.76375997,0.0,18183820.0,55729463.00039,3237.855
22078,NonResidential,Worship Facility,Immaculate Conception Church,98122.0,2254502165,3,CENTRAL,1901,1.0,2,2467.5047424,0.0,Worship Facility,,1.0,1405.3756928589742,2056416.45688125,0.0,172597.39844999998,1326613.45292,70.88499999999999
22095,NonResidential,Warehouse,Culbertson Warehouse,98103.0,2264501050,4,LAKE UNION,1957,1.0,2,1871.0672256,0.0,Non-Refrigerated Warehouse,,36.5,249.8445734490798,148741.621102048,0.0,41318.650389999995,0.0,0.98
22138,NonResidential,Worship Facility,BRIGHTON PRESBYTERIAN CHURCH,18800,2724049059,2,SOUTHEAST,1927,1,2.0,2046.56106816,0.0,,,100.0,162.39896993682876,105527.10119999999,0.0,26963.0,0.0,0.64
22139,NonResidential,Retail Store,King Plaza 7101,98118.0,2724049105,2,GREATER DUWAMISH,1992,1.0,2,3608.8185888000003,0.0,Retail Store,Parking,83.0,4044.0750485667636,7054269.900389999,0.0,955281.5625,3615385.70766,204.715
22142,NonResidential,Supermarket / Grocery Store,Safeway 0219 - Othello St,98118.0,2724049127,2,GREATER DUWAMISH,1953,1.0,1,2424.02611968,0.0,Supermarket/Grocery Store,Parking,44.0,8081.33608506389,8223727.154774999,0.0,1463232.5,2480314.1775,159.66
22149,SPS-District K-12,K-12 School,John Rogers Elementary,98125.0,2726049114,5,NORTH,1955,1.0,1,3584.38508928,0.0,K-12 School,,86.5,1070.9246671893525,2241773.02445,0.0,205564.20315000002,1147695.3230599998,62.665000000000006
